Cut Up				
Cradle of Filth		Group	GB	black metal,Symphonic Black Metal,Gothic Metal,metal,death metal,seen live,melodic black metal,Extreme Gothic Metal,british,Gothic,symphonic metal,Extreme Metal,heavy metal,Dark metal,Gothic Black Metal,Cradle Of Filth,rock,Melodic Death Metal,english,thrash metal,vampyric metal,emo,Vampiric Metal,UK,england,gay,vampire metal,Black
Bullet for My Valentine		Group	GB	metalcore,metal,hardcore,emocore,seen live,emo,rock,screamo,melodic metalcore,heavy metal,british,bullet for my valentine,thrash metal,alternative,hard rock,alternative metal,Nu Metal,welsh,alternative rock,post-hardcore,not emo,Melodic Death Metal,melodic metal,punk
Bloodbath		Group	SE	death metal,Brutal Death Metal,swedish,metal,Melodic Death Metal,Swedish Death Metal,seen live,old school death metal,Swedish Metal,Sweden,death,thrash metal,black metal,Technical Death Metal,Supergroup,grindcore
The Black Dahlia Murder		Group	US	Melodic Death Metal,death metal,deathcore,metalcore,seen live,metal,hardcore,american,black metal,Technical Death Metal,Melodic Deathcore,grindcore,not deathcore,thrash metal,The Black Dahlia Murder,Brutal Death Metal,USA,heavy metal,Blackened Death Metal,death,rock,brutal,Awesome
Between the Buried and Me		Group	US	Progressive metal,metalcore,mathcore,metal,seen live,hardcore,Progressive Metalcore,experimental,death metal,Progressive,progressive death metal,deathcore,Melodic Death Metal,american,math metal,Technical Metal,Technical Death Metal,Progressive deathcore,Avant-garde Metal,Progressive rock,grindcore,Technical Metalcore,USA,jazzcore,between the buried and me,carrot cake,rock,screamo,North Carolina,technical,experimental metal,adult contemporary progressive death metal,post-ironic beardcore,tech metal,progcore,heavy metal
Behemoth		Group	PL	death metal,black metal,Blackened Death Metal,metal,polish,seen live,black death metal,Brutal Death Metal,poland,Technical Death Metal,polish death metal,polish black metal,polish metal,Behemoth,Extreme Metal,death,pagan metal,Melodic Death Metal
Battlecross		Group	US	Melodic Death Metal,thrash metal,metal,seen live,metalcore,Power metal,death metal,USA,Melodic Thrash Metal,thrash,Technical Death Metal,United States,american metal,death thrash metal,brutal,Awesome,speed metal,death,american,Favorite,to do,From: USA,All,US MEtal,Technical Thrash Metal,modern metal,melodic death,death-thrash metal,modern death metal,Modern thrash metal,beardcore,Modern Melodic Death Metal,thrash death,shit metal,technical melodic death metal,melodic death thrash metal,Melodic Death - Thrash,metal blade,Bands I seen Live,modern melodic death,michigan metal,Noob Metal,modern melodic thrash metal,gonna listen to,Battlecross,List2,Not the fucking bullshit power metal,rock am ring 2014,trash-daeth metall,melodic thrash/death metal
August Burns Red		Group	US	metalcore,hardcore,Christian Metalcore,christian,seen live,metal,Technical Metalcore,melodic metalcore,mathcore,Progressive Metalcore,christian metal,american,screamo,technical,post-hardcore,deathcore,Progressive metal,August Burns Red,Christian Hardcore,USA
Arcturus		Group	GB	black metal,Avant-garde Metal,Progressive metal,Avant-Garde,metal,norwegian,Post-Black Metal,Symphonic Black Metal,Avant-Garde Black Metal,Avantgarde Metal,seen live,progressive black metal,Progressive,symphonic metal,experimental,atmospheric black metal,avantgarde,Norway,Norwegian Black Metal,melodic black metal,death metal,avantgarde black metal,Atmospheric metal,theatrical,atmospheric,space metal,post black metal,avant garde,Post-Black,norwegian metal,Garm,Gothic Metal,Avant Garde Metal
Amorphis		Group	FI	Progressive metal,death metal,Melodic Death Metal,doom metal,seen live,metal,finnish,folk metal,melodic metal,heavy metal,Gothic Metal,finnish metal,progressive death metal,Death Doom Metal,finland,Progressive,Progressive rock,rock,Amorphis,black metal,Doom,hard rock,Atmospheric metal,scandinavian metal,Gothic,modern rock,symphonic metal,doom death metal,death-doom metal,viking metal,death,finnish death metal,kalevala,Suomi
Act of Defiance		Group	GB	thrash metal,heavy metal,metal,american,groove metal,USA,Technical Thrash Metal,metalcore,punk,speed metal,thrash,2010s,Technical Metal,modern metal,British Punk,uk82,not working for me
Laura Mvula	Female	Person	GB	soul,singer-songwriter,seen live,Neo-Soul,female vocalists,british,jazz,indie,rnb,UK,10s,pop,indie pop,r&b,gospel,female vocalist,Neo Soul,2010s,laura mvula,chillout,alternative,folk,sexy,downtempo,favorites,vocal jazz,chamber pop,baroque pop,funk,other,beautiful,groove,Retro,england,nu soul,Chillosophy,soul jazz,underrated,rhythm and blues,alternative pop,birmingham,check out,under 2000 listeners,seen live twice,vocalist,female singer-songwriter,All,britain,acid nu jazz,try,hipster,art pop,bbc sound of 2013,indie soul,nu-bluz,oon kayny kattomassa,new2me,anglophone,electronic-lounge,fv,taurus,Soul Diva,eurosonic 2013,Nu-Bluz Funky Grooves in the E-Lounge,must check them, ,UK artist,favourite lauras,plump up the cushions,indie black girls,checklist 2015,prints of legacy
Imogen Heap	Female	Person	GB	female vocalists,indie,electronic,singer-songwriter,alternative,electronica,indie pop,british,pop,seen live,chillout,imogen heap,female vocalist,ambient,female,rock,trip-hop,indie rock,experimental,favorites,chill,beautiful,electropop,downtempo,UK,Mellow,english,indietronica,piano,electro,synthpop,00s,Love,dance,alternative rock,england,female vocals,Favorite,female singer-songwriter,frou frou,Imogen,folk,atmospheric,ethereal,easy listening,dream pop,alternative pop,relax,indie electronica,trip hop,melancholy,female vocal
IAMX	Male	Person	DE	electronic,synthpop,alternative,Electroclash,trip-hop,seen live,british,indie,electronica,experimental,electro,synth pop,male vocalists,electropop,alternative rock,UK,industrial,glam,sex,Chris Corner,IamX,sexy,pop,new wave,dark,rock,dance,dark electro,00s,darkwave,indietronica,english,chillout,trip hop
Phantogram		Group	US	trip-hop,electronic,indie,experimental,seen live,new york,american,female vocalists,indie pop,alternative,electronica,indietronica,dream pop,shoegaze,USA,psychedelic,pop,trip hop,synthpop,indie rock,electronic rock,indie electronic,synth pop,electropop,electro,00s,duo,downtempo,female vocals,dreampop,Indietronic,psych-pop
K.Flay	Female	Person	US	Hip-Hop,rap,hip hop,indie,seen live,female vocalists,alternative,san francisco,female vocalist,indie rap,trip-hop,samples,indie hip-hop,female,pop,experimental,singer-songwriter,underground hip-hop,atmospheric,en vivo,underground,alternative rap,Illinois,All,female hip-hop,female rap,Hipster-Hop,electronic,electronica,rock,soul,alternative rock,USA,electro,underground rap,Fusion,Awesome,groove,american,funky,political,Indie Hip Hop,amazing,California,crossover,WBER,female artists,alternative hip-hop,feminism,Girl,everything,sxsw 2011,mfnw 2013,Bay Area,hipster,alternative hip hop,white rap,discover,female rapper,stanford,cantoras,female mc,great vocals,Nerd music,nu-bluz,bands i've seen live,fast rap,cantora,electronic-lounge,Nu-Bluz Funky Grooves in the E-Lounge,Suburban Rap Queen,Kristine Flaherty,Elsewherethrone,butra pjeva,dear k flay you made my day,als vorband gesehen,k flay,top discovery
BROODS		Group		electronic,indie pop,dream pop,electropop,alternative,New Zealand,pop,indie,synthpop,seen live,female vocalists,indietronica,Kiwi,electronica,alternative pop,electro-pop,new zealander,trip-hop,downtempo,10s,duos,All,dreamwave,metal,chillout,indie rock,electro,synth pop,other,Radio,Like,Electronic Pop,female vocals,tolisten,male vocalists,female vocalist,lovely,english,want to see live,under 2000 listeners,eletronic,female fronted,family,siblings,geohash:rbejpnv7zr0e,nelson,schlau machen,pop ballad,new indie,l,left-field pop,music i tried but didnt like,new zeland,done,Dark Indie,again,new zealandic,fpop,Caleb Nott,Georgia Nott,Alternative-Indie Rock,neu entdeckt,private:watchlist,als vorband gesehen,via:lastfm,sweet duo,FREE DOWNLOADS FROM FEMALE VOCALISTS AND FEMALE FRONTED BANDS,New Zealand twins
Marian Hill		Group	US	electronic,jazz,pop,chillout,female vocalists,alternative,electronica,electropop,chill,indie pop,USA,american,rnb,female vocalist,seen live,indie,soul,Philadelphia,funk,House,indietronica,nu-jazz,female vocals,garage,alternative pop,duo,10s,sxsw 2015,again,Tag your it,private:watchlist,ItsNewForMe
Yelle		Group	FR	french,electronic,electropop,female vocalists,electro,seen live,pop,indie,dance,Electroclash,france,electronica,tecktonik,yelle,synthpop,french electro,alternative,francais,new rave,female vocalist,hip hop,french pop,Electro Pop,00s,indietronica,female,electro-pop,sexy,Français,indie pop,club,House,female vocals,synth-pop,fun,alternative dance,francophone,dancefloor
Royal Pirates		Group	KR	k-rock,Korean,rock,punk,pop rock,royal pirates,alternative,male vocalists,Royal P,krock,Most Amazing Bands in the Fucking World,pop,alternative rock,female vocalists,covers,k-music,k-pop,trio,Perfection,boyband,sweet voice,Kpop,Korea,2015,Remake,favorite band,pretty cool,awesomesauce,boy group
wasiu				
Et Nu				
Safia Nolin				
Altair	Male	Person	GB	downtempo,Power metal,atmospheric drum and bass,Drum and bass,Drum n Bass,Progressive rock,spain,italian,Dream,sillentio SEEN LIVE,heavy metal,Female fronted metal,metal,seen live,rock,ambient,Progressive metal,hard rock,doom metal,idm,atmospheric,thrash metal,death metal,Ambient IDM,90's,drum & bass,atmospheric doom metal,All,neutral,progressive power metal,happy metal,art core,spotify,italian metal,Swedish Heavy Metal,polish doom metal,melodic metal anthems sampler
Yoko Ono	Female	Person		experimental,Avant-Garde,female vocalists,alternative,japanese,seen live,rock,singer-songwriter,fluxus,psychedelic,pop,70s,japan,yoko ono,electronic,new wave,art rock,Experimental Rock,alternative rock,avantgarde,yoko,60s,punk,folk,dance,john lennon,classic rock,electronica,80s,new york,The Beatles,art pop,Avantgarde Pop,indie,Psychedelic Rock,proto-punk,post-revolutionary pop song,art,achingly intelligent,better than the beatles,90s,avant garde,improvisation,female vocalist,beatles,Artist,Japanese Artists,These women made perfect art just for you to ignore it,japanese avant-garde,ono,schwabinger schicksen,Classical,vocal,female,jazz,classic,indie pop,USA,pop rock,krautrock,american,genius,gay,punk rock,political,Asian,new romantic,interesting,00s,bjork,clinically romantic,10s,björk,avant-rock,avant,All,proto punk,lennon,Shady,70's,disco not disco,grady,spelling lobotomy correctly,wondrous microbes,beatles related,shady grady,yoko ono brzydko,liver and onions
Year of No Light		Group		Post-Metal,Sludge,post-rock,post-hardcore,doom metal,seen live,french,sludge metal,drone,Atmospheric Sludge,metal,artcore,atmospheric,ambient,atmospheric sludge metal,france,instrumental,experimental,shoegaze,Doom,drone doom,Progressive metal,post metal,drone doom metal,post rock,drone metal,Postcore,black metal,post hardcore,rock
Xerath		Group	GB	Progressive metal,groove metal,symphonic metal,DJENT,symphonic progressive metal,math metal,metal,seen live,symphonic,Progressive,orchestral groove metal,symphonic groove metal,death metal,british,extreme progressive metal,progressive groove metal,Extreme Metal,Technical Metal,symphonic death metal,UK,progressive death metal,orchestral metal,orchestral,chug-score,symphonic math metal,groove,england,industrial metal,United Kingdom,progressive math metal,symphonic djent,Melodic Death Metal,atmospheric,thrash metal,epic metal,Technical Death Metal,Avant-garde Metal,progressive thrash metal,uk metal,progressie metal,groove math metal
Where Angels Fall		Group		Gothic Metal,symphonic metal,Female fronted metal,norwegian,metal,female vocalists,Gothic,melodic metal,seen live,symphonic gothic metal,norwegian metal,Where Angels Fall,goth,Gothic Rock,Norway,female fronted,no,Female Vocal Gothic Metal,norwegian gothic metal,Female fronted  metal
Wes Montgomery	Male	Person	US	jazz,jazz guitar,guitar,Hard Bop,blues,instrumental,Wes Montgomery,bebop,funk,Jazz Guitarists,guitar virtuoso,classic jazz,american,60s,Smooth Jazz,crossover jazz,soul jazz,contemporary jazz,jazz fusion,cool jazz,soul-jazz,swing,modern jazz,Mainstream Jazz
Weather Report		Group	US	jazz,Fusion,jazz fusion,instrumental,funk,Jazz Rock,Progressive rock,free jazz,weather report,rock,70s,experimental,bass,jazz funk,fusion jazz,Progressive,american,contemporary jazz,jaco pastorius,electronic,saxophone,progressive jazz,psychedelic,jazz-rock,alternative,Smooth Jazz,blues,80s,wayne shorter,Joe Zawinul,seen live,acid jazz,jazz-fusion
We Made God		Group	IS	post-rock,Post-Metal,experimental,icelandic,post rock,screamo,atmospheric,ambient,Sludge,iceland,post-hardcore,metal,alternative,post metal,rock,melancholic,instrumental,shoegaze,indie rock,Atmospheric metal
40mP	Male	Person	JP	vocaloid,japanese,j-pop,japan,vocaloidP,pop,HATSUNE Miku,female vocalists,solo,JPop,Asian,Ballad,producer,J-rock,10s,2010s,Japanese pop,Light Rock,gumi,2010s pop,Asian Pop,10s pop,10s j-pop
Wayne Shorter	Male	Person	US	jazz,saxophone,Hard Bop,bebop,Fusion,seen live,Post-Bop,jazz fusion,contemporary jazz,wayne shorter,modal jazz,free jazz,modern jazz,Tenor Sax,american,sax,jazz saxophone,blue note,crossover jazz,Blue Note Records,Post Bop,composer,blues,funk,weather report,trumpet,soprano sax
Volumes		Group	US	DJENT,Progressive metal,math metal,groove metal,hardcore,metalcore,Progressive Metalcore,seen live,metal,Progressive,american,deathcore,Progressive deathcore,USA,melodic metalcore,ambient,mathcore,melodic hardcore,Technical Metalcore,math,progressive hardcore,atmospheric,death metal,California,hardcore punk,Technical Metal,djentcore,Technical Deathcore,progressive math metal
Vince Guaraldi Trio		Group	US	jazz,piano,instrumental,jazz piano,christmas,Soundtrack,peanuts,cool jazz,jazz trio,Classical,american,Vince Guaraldi Trio,piano jazz,charlie brown,holiday,pop,easy listening,jazz pop,60s,Soundtracks,California,jazz instrumental,Christmas Music,chillout,USA,composer,san francisco,x-mas,Snoopy
Vince Guaraldi		Group	US	jazz,piano,instrumental,jazz piano,christmas,Soundtrack,peanuts,cool jazz,jazz trio,Classical,american,Vince Guaraldi Trio,piano jazz,charlie brown,holiday,pop,easy listening,jazz pop,60s,Soundtracks,California,jazz instrumental,Christmas Music,chillout,USA,composer,san francisco,x-mas,Snoopy
Vildhjarta		Group		DJENT,Progressive metal,math metal,ambidjent,metal,thall,swedish,seen live,Progressive,ambient,experimental,Technical Metal,mathcore,polyrythmic,death metal,Sweden,progressive death metal,groove metal,ambient metal,atmospheric,math,progressive math metal,groovy,melodic,deathcore
Veil of Maya		Group	US	deathcore,Progressive deathcore,metalcore,Progressive,death metal,Progressive metal,Technical Deathcore,seen live,DJENT,Technical Death Metal,metal,Progressive Metalcore,american,progressive death metal,Melodic Death Metal,Melodic Deathcore,hardcore,USA,technical,math metal,mathcore,sumeriancore,Technical Metalcore,chicago
V3ctors				DJENT,math metal,Progressive metal,Progressive,metal,spanish,metalcore,groove metal,Progressive Metalcore,progressive math metal,experimental,All,andalucia,progressive hardcore,Malaga
UNKLE		Group	GB	trip-hop,electronic,downtempo,alternative,electronica,seen live,chillout,british,indie,experimental,trip hop,Hip-Hop,ambient,rock,Hann with Gun,unkle,alternative rock,UK,electro,breakbeat,turntablism,hip hop,psychedelic,dance,breaks,90s,chill
